rri_1,rri_2,rri_3,rri_4,rri_5,rri_6,rri_7,rri_8,rri_9,rri_10,rri_11,rri_12,rri_13,rri_14,rri_15,rri_16,rri_17,rri_18,rri_19,rri_20,rri_21,rri_22,rri_23,rri_24,rri_25,rri_26,rri_27,rri_28
0.002947394743955556,-1.8417658973810376,-2.567094563290084,1.6729021862389573,2.109557868208981,-0.7679218977590381,-1.44673798940903,-0.05725557680989368,-0.15837974518410647,-4.06831403956096,-0.7638350127909916,0.34442541486998834,-4.672910948514982,-0.9957524127700026,5.754649434524026,0.19650233676100015,-6.936900930229967,1.5732013809040382,7.58979842347901,-6.674775116113096,1.9214381213049592,-1.2709302780399412,-7.50316027570193,3.1207157922999613,-0.08374305948905203,-1.2740593439440318,3.328481755669827,-10.742830950559892
0.4762166601460649,-1.2661348335369667,-3.704633575859816,1.56920456440605,1.303191950580981,-0.793664204475931,4.909349211256085,0.03449192982998284,-1.6420988579569666,-2.0521167201460457,-0.9007686735880043,-0.022309545784992224,-1.750549052273982,-2.0763656436220117,6.314145669756044,0.5443711695060074,-5.532039422900084,1.0962164997420132,8.366573781122952,-0.04903259886793876,2.082636219153983,-6.41492664731004,-7.511893862339093,3.4144103012699816,-1.3049881945360085,1.9350205471770323,2.8407702399499613,-8.902024855110085
1.2734521528549294,-0.1853281220280678,-3.97341326509013,1.2326240638849413,0.8359105632250703,-0.6217338543240203,8.637187453808906,0.4526361273299244,-2.6648165681770024,1.233166138188949,-0.20101365557604822,-0.3409404472379265,1.3049434853069215,-2.50606004931592,6.1214223833450205,-0.18103636436501347,-2.2899266734299317,0.36846284249600103,7.962174908132056,3.601076442914973,1.2913735872460848,-9.52228931549007,-4.893827447272997,2.499672070930046,-1.7276669374109588,3.7771168889529463,1.0542361777302176,-4.516896323739957
2.043299257502099,1.3541794420960969,-3.3734336309598802,0.7203836637439736,0.7606080591159525,-0.24262974715304608,9.68533110000601,0.7992733848900571,-2.0898270784299484,4.0721847778580695,0.7062146615990059,-0.5115456882000444,2.188441078606047,-2.2550534903240305,5.199772354963898,-1.7577936495149515,0.2634053806599468,-0.4036674419900237,6.3769279376870145,2.4236920414590486,0.551411147010981,-10.592993522549932,-1.6293763436569861,0.4587367082899618,-1.3142868418240141,3.4413908036809744,-1.5018189576801433,0.8183910520999689
2.3526882098149144,2.6301917826679073,-2.067774835840055,0.14859596925600727,1.0675963191499704,0.27232909228405333,8.231707386997982,0.4198477097399973,-0.19875272082697393,5.00705184773301,0.5986443201629754,-0.34946602918796543,0.7799019573069472,-1.3896411277670495,3.578691434174061,-2.6540852439919718,1.570872857190011,-1.2117004112020595,3.822716718411016,-2.305439275032086,0.17756544167798438,-9.667116135979995,1.092290606314009,-1.5641695353099294,-0.5690858400510024,0.9914110383780326,-2.906989442509939,4.017692347139928
2.1750156021220164,3.0727296280090286,-0.779324591600016,-0.4636406170019427,1.4785075343040717,0.4253233090869344,5.541186677105088,-0.7466096062998986,0.8241081242089194,3.9913874932519775,-0.6595439468309223,0.11968809499398958,-2.0282461907909237,-0.5808916491769196,1.2600760260650077,-2.223569205797048,1.632475818310013,-1.9186293786809756,0.7477866825039428,-4.870597703240946,0.16877359319698826,-7.701901026900032,3.2544905470890626,-2.7303527494700575,0.00806755341295684,-1.788737338568012,-2.725877430779974,4.727815017989997
1.6119193943810615,2.6670580218629993,0.29168580412988376,-1.038060796735067,1.6801004309498921,0.004189794091985277,2.1616515275089796,-2.7000985631900676,0.0858776124060796,1.1993709113729665,-2.197769376177007,0.46884758267901816,-3.635267179703078,-0.2187128826769822,-1.7169609337320253,-0.4652887030149486,0.7757647909400021,-1.696945206816963,-2.790834951504962,-3.6717127250329895,0.3539973630130362,-5.67472582482992,4.708740900766998,-3.0205382185399685,0.38207601053500184,-2.9500284492039555,-0.9584829224900204,2.948759064610158
0.9549533804429302,1.6885470766360413,1.1452490994702202,-1.5127786527820035,1.6556817234981054,-0.9905345147980142,-1.9046964070820422,-5.2386460168399935,-1.4433291991630313,-1.281565148243999,-2.1270004497670243,0.46617946362698603,-3.5699866158449822,-0.3079171217950716,-4.408125611204014,1.9321408925738979,0.2884221554299984,-0.23752471548004905,-6.738619955720992,0.4405387697769356,0.3842018230150188,-3.6296946959400884,5.098033464477908,-2.441736252110104,0.3407300375019986,-2.393671137581009,2.063954774989952,-0.773753839660003
0.2560691527099834,0.8202157228669194,1.7794097178098127,-1.8154981526339498,1.4028741488009473,-2.2707736879949607,-6.305118529593983,-6.723098403730091,-1.3844615718800242,-2.0743566376009994,-0.2026525331649509,0.30112979167699905,-1.9647260071579922,-0.698825918429975,-5.843604476550013,3.1549467459840344,0.4868350107100241,2.453854775887976,-9.736524421701006,2.9516959582580284,0.21682837240098252,-1.5673344744700444,4.369806697032004,-1.3469761052199374,-0.28307857098695877,-0.6016614926460306,4.293682800009947,-3.7226381132500137
-0.46748300588797065,0.16614837456506848,2.1796160896601577,-1.6098051115560565,0.8823053390250379,-3.1901305545239893,-9.28828478336095,-6.357290006529865,0.519544836009004,-1.1546503873320262,2.566250230834953,0.40484238978194753,-0.015579478843960715,-0.719862533563969,-5.979179517190914,2.9080232097279577,1.3710033567999744,5.327592771976015,-10.364541759558051,2.3700810767180656,-0.13841515893898304,0.2692683013799524,2.606564017227015,-0.2477690028699726,-1.3795155875569662,0.7863442582059861,4.949049068750128,-5.053918409680136
