rri_1,rri_2,rri_3,rri_4,rri_5,rri_6,rri_7,rri_8,rri_9,rri_10,rri_11,rri_12,rri_13,rri_14,rri_15,rri_16,rri_17,rri_18,rri_19,rri_20,rri_21,rri_22,rri_23,rri_24,rri_25,rri_26,rri_27,rri_28
825.896111720911,859.940134510923,1055.7129619471,656.771279926937,964.467667954539,907.413110599379,947.496593696054,1134.77252901086,672.733775946849,982.034640624419,761.923590860011,633.900628697004,844.097995717932,944.350032575695,964.246494098431,919.630831631265,1021.29934536394,909.806529074119,904.906691146423,764.694835970003,918.863614377252,1118.94012179482,896.886297703496,1055.50549612452,731.866074377535,844.17463770735,1036.76930021897,1104.5711043754
825.899059115655,858.098368613542,1053.14586738381,658.444182113176,966.577225822748,906.64518870162,946.049855706645,1134.71527343405,672.575396201665,977.966326584858,761.15975584722,634.245054111874,839.425084769417,943.354280162925,970.001143532955,919.827333968026,1014.36244443371,911.379730455023,912.496489569902,758.02006085389,920.785052498557,1117.66919151678,889.383137427794,1058.62621191682,731.782331318046,842.900578363406,1040.09778197464,1093.82827342484
826.375275775801,856.832233780005,1049.44123380795,660.013386677582,967.880417773329,905.851524497144,950.959204917901,1134.74976536388,670.933297343708,975.914209864712,760.258987173632,634.222744566089,837.674535717143,941.277914519303,976.315289202711,920.371705137532,1008.83040501081,912.475946954765,920.863063351025,757.971028255022,922.867688717711,1111.25426486947,881.871243565455,1062.04062221809,730.47734312351,844.835598910583,1042.93855221459,1084.92624856973
827.648727928656,856.646905657977,1045.46782054286,661.246010741467,968.716328336554,905.22979064282,959.59639237171,1135.20240149121,668.268480775531,977.147376002901,760.057973518056,633.881804118851,838.97947920245,938.771854469987,982.436711586056,920.190668773167,1006.54047833738,912.844409797261,928.825238259157,761.572104697937,924.159062304957,1101.73197555398,876.977416118182,1064.54029428902,728.749676186099,848.612715799536,1043.99278839232,1080.40935224599
829.692027186158,858.001085100073,1042.0943869119,661.966394405211,969.47693639567,904.987160895667,969.281723471716,1136.0016748761,666.178653697101,981.219560780759,760.764188179655,633.370258430651,841.167920281056,936.516800979663,987.63648394102,918.432875123652,1006.80388371804,912.440742355271,935.202166196844,763.995796739396,924.710473451968,1091.13898203143,875.348039774525,1064.99903099731,727.435389344275,852.054106603217,1042.49096943464,1081.22774329809
832.044715395973,860.631276882741,1040.02661207606,662.114990374467,970.54453271482,905.259489987951,977.513430858714,1136.42152258584,665.979900976274,986.226612628492,761.362832499818,633.020792401463,841.947822238363,935.127159851896,991.215175375194,915.77878987966,1008.37475657523,911.229041944069,939.024882915255,761.690357464364,924.888038893646,1081.47186589545,876.440330380839,1063.434861462,726.866303504224,853.045517641595,1039.58397999213,1085.24543564523
834.219730998095,863.70400651075,1039.24728748446,661.651349757465,972.023040249124,905.684813297038,983.054617535819,1135.67491297954,666.804009100483,990.218000121744,760.703288552987,633.140480496457,839.919576047572,934.546268202719,992.475251401259,913.555220673863,1010.00723239354,909.310412565388,939.772669597759,756.819759761123,925.056812486843,1073.76996486855,879.694820927928,1060.70450871253,726.874371057637,851.256780303027,1036.85810256135,1089.97325066322
835.831650392476,866.371064532613,1039.53897328859,660.61328896073,973.703140680074,905.68900309113,985.216269063328,1132.97481441635,666.889886712889,991.417371033117,758.50551917681,633.609328079136,836.284308867869,934.327555320042,990.758290467527,913.089931970848,1010.78299718448,907.613467358571,936.981834646254,753.14804703609,925.410809849856,1068.09523904372,884.403561828695,1057.68397049399,727.256447068172,848.306751853823,1035.89961963886,1092.92200972783
836.786603772919,868.059611609249,1040.68422238806,659.100510307948,975.358822403572,904.698468576332,983.311572656246,1127.73616839951,665.446557513726,990.135805884873,756.378518727043,634.075507542763,832.714322252024,934.019638198247,986.350164856323,915.022072863422,1011.07141933991,907.375942643091,930.243214690533,753.588585805867,925.795011672871,1064.46554434778,889.501595293173,1055.24223424188,727.597177105674,845.913080716242,1037.96357441385,1092.14825588817
837.042672925629,868.879827332116,1042.46363210587,657.285012155314,976.761696552373,902.427694888337,977.006454126652,1121.01306999578,664.062095941846,988.061449247272,756.175866193878,634.37663733444,830.749596244866,933.320812279817,980.506560379773,918.177019609406,1011.55825435062,909.829797418979,920.506690268832,756.540281764125,926.011840045272,1062.89820987331,893.871401990205,1053.89525813666,727.314098534687,845.311419223596,1042.25725721386,1088.42561777492
836.575189919741,869.045975706681,1044.64324819553,655.675207043758,977.644001891398,899.237564333813,967.718169343291,1114.65577998925,664.581640777855,986.90679885994,758.742116424713,634.781479724222,830.734016766022,932.600949746253,974.527380862582,921.085042819134,1012.92925770742,915.157390190955,910.142148509274,758.910362840843,925.873424886333,1063.16747817469,896.477966007432,1053.64748913379,725.93458294713,846.097763481802,1047.20630628261,1083.37169936524
835.497221115224,868.76830284145,1046.98255555653,654.874000694065,977.705598169364,895.576991321744,957.406481434111,1110.51983781255,666.548736324585,988.203955461812,762.443568570096,635.573513618711,832.376264187554,932.41819634001,969.683156915044,922.317455434872,1015.63759748522,921.327114118528,901.586204663996,758.293276580588,925.384797695491,1064.41936093271,897.277962575275,1054.46329483608,724.237757119736,847.519768051426,1051.23480509317,1078.60436817685
833.987815268575,868.215363106751,1049.24100730034,655.071329437136,976.645383330476,891.88555904093,948.031316960948,1110.45101327176,667.202545941316,991.58549145529,765.274064809905,636.513163823309,835.36576913608,933.327986419727,966.633417396867,921.437051853098,1019.10550615445,926.026658516471,896.998482507333,756.070959185018,924.728386923511,1065.69973529683,896.883689989649,1056.30679002171,723.77493908775,848.88842410392,1052.9182198829,1075.67156099446
832.227822526066,867.531017940222,1051.18894041072,655.767964907354,974.21908152096,888.450327376466,941.218377124633,1115.02878162371,664.816418338792,995.546209745067,765.808570139082,637.018996749923,838.902959472796,935.461620454057,965.460550394187,919.025242168972,1022.46967522405,927.084431016137,896.105949761971,754.92142688393,924.093221098913,1066.0544784165,895.919156800106,1058.99206783309,725.812924334639,850.241623323608,1052.32787154393,1074.86462061562
830.444022318235,866.857883596702,1052.7394911403,656.429150638721,970.83297206512,885.433974605568,937.241146353974,1122.32666253414,664.96825871514,998.565529120424,764.150633829257,636.856991238693,841.570790180927,938.069921960195,966.224349875639,915.709906898665,1024.86678587779,924.572586915061,897.373712122554,757.003336790268,923.653510975224,1064.72437441611,895.141902871244,1061.93024639004,729.25061717296,852.081806022697,1050.38799783455,1075.387331039
828.918599515331,866.189380773824,1053.90629126819,656.844429695582,967.30832421099,882.995549624591,936.031182292325,1130.12364199877,676.092005481463,999.334269432616,760.652267928497,636.779777305993,841.912958383023,940.294156166461,968.943694702295,912.119539756984,1025.63194018996,920.364042993839,899.256928533374,761.275069311558,923.483345507564,1062.01642625637,895.733312003635,1064.46548019613,731.850387671812,854.912493086627,1048.03276751763,1076.40757391194
827.936948465612,865.206352383612,1054.7050669627,657.002123357868,964.473114571005,881.240366054567,937.517857408002,1136.19870601332,695.337629701581,998.405410114599,755.938752876654,637.629928725952,839.270710741867,941.308866615127,973.10052963996,908.887140883548,1025.12921044247,916.382491480879,900.567311941397,765.479562153609,923.615366899593,1058.60038220795,898.958668858995,1065.94192375493,731.820165644212,858.636259774379,1046.17155802204,1077.09736633446
827.645891855141,863.550324357632,1055.15380285452,656.948348682987,963.048788331835,880.06016039494,941.191299732094,1138.63653453701,692.869450236965,997.300231528555,751.49132541113,638.901176665382,835.536966912992,941.076125782272,977.798872263296,906.647720277051,1024.0551956516,914.25062290052,901.039991648631,767.690055323404,924.082086979297,1055.14629249299,905.967859022249,1065.88062661082,729.97559692862,862.075263939347,1045.15573365668,1077.14221607085
827.775987282101,860.939371494178,1055.34288609984,656.911859529765,962.880233585031,879.293613698548,945.573160968167,1137.75807197058,637.49175957366,997.548304004588,748.958330938531,638.973603357218,833.11388359432,940.358028010816,982.134860954101,906.035717319423,1023.10666122266,913.83968513335,900.55761812419,768.156511590813,924.917237696896,1052.30853460205,915.174782935069,1064.72845198225,728.064044811752,863.938832528284,1044.78533365226,1077.23203129816
827.979951677203,857.74778621242,1055.44870972433,657.15031093962,963.38161405531,878.788743611609,949.055821055027,1134.877631367,562.334158468853,1000.43990384711,749.296963221037,636.862235128222,834.154592235731,939.952444738268,985.328040707471,907.385505107264,1022.87866209105,914.389116971303,899.02647844224,768.00423488558,926.157852040397,1050.53463989581,922.211121091442,1063.23412583089,727.521389512346,863.188424572874,1044.83694357481,1078.17312005192
827.961247922394,854.68353373301,1055.65267119236,657.631973667035,963.964105038832,878.641638616817,950.077884861098,1131.3140232239,565.360024179565,1005.18575959358,750.997730040466,634.059768270167,838.302719894418,940.556671012464,987.616592643833,910.241829083478,1023.24709885322,915.13913623485,896.784499071676,768.197065990266,927.841515784828,1050.12596890207,922.583907133698,1062.14654027271,728.336803735688,860.316763135106,1045.08766306628,1080.77179036767
827.817827289229,852.452596915057,1056.1347947728,657.981125793345,964.13552449488,879.216521427204,948.396098666677,1128.38138699022,568.385889890276,1009.92720735173,752.001119306406,632.576428688895,843.74886783017,941.931901802303,989.740573276406,914.021088189883,1023.77785530979,915.627113207156,894.546901943141,768.383189328051,929.994578901857,1051.38080491365,913.18737541909,1062.15944297001,730.08129094149,856.391525696795,1045.34949452452,1085.58831479421
827.83235780623,851.411072338871,1056.83043070372,657.89358039705,963.909152114216,880.890971638126,945.244795442901,1126.85681402829,571.411755600987,1012.79678558574,750.920008073766,632.914065776262,848.683760671521,943.330334547466,992.443557332044,918.134648894305,1024.03559816692,916.031181385233,893.04161507589,767.577481329233,932.28749812992,1054.58204893233,898.756545296863,1063.27718719862,732.127410014029,852.472036011689,1045.49101186559,1092.00246720888
828.272639256237,851.326072593333,1057.15024484203,657.729422051759,963.462968251506,883.892569568745,941.936552545731,1126.48917562454,574.437621311698,1012.22006807754,748.738320408071,633.940546186091,852.107428404589,943.99908370288,996.275086331289,921.887342746398,1023.64475589277,916.612830911448,892.918620159433,764.927795476319,933.970426219449,1059.46920594669,886.778381749049,1065.03527101146,733.142739258903,849.266280293517,1045.3859562504,1099.04039101444
828.988051516452,851.908169560698,1056.43708559722,658.140273379868,962.975049516643,887.76055004832,939.72704971001,1126.91124776996,577.463487022409,1009.10199542275,746.962332118937,634.63751809474,854.142872410626,943.396491262055,1000.49775467035,924.482345949862,1022.80175318904,917.618236338051,894.467386658391,760.984630009651,934.269286118713,1065.1059417195,884.720580426942,1066.96022123793,731.639558035811,847.033406280535,1044.90822327326,1105.7281638685
829.378326317491,852.84961523192,1054.03380137878,659.364266649038,962.667101700913,891.836815963566,939.184956917501,1127.75580645554,580.48935273312,1005.59458445954,746.617068149611,634.930636587194,854.995811714921,941.904909702537,1003.85025608418,925.118778821387,1022.02105562777,919.0146974012,897.873228597556,757.120549183711,932.53975764001,1070.5136554105,895.187349117943,1068.58328314441,727.121741898323,846.003313780222,1044.01994391998,1111.1185531623
828.822282034769,853.740678826819,1049.64402697758,660.64325408673,962.908844518553,895.472704131935,940.423257890424,1128.67240088307,583.515218443831,1003.85930886316,746.989633437032,635.027902686409,855.046012136114,940.159286114181,1005.06975659801,923.232245056565,1021.82054675302,920.526182418137,903.31209717948,754.634537321553,929.385850834093,1074.71551728356,909.859899021404,1069.62028641935,721.87612314148,846.241553929009,1042.91894387553,1114.64006449431
827.172171774832,854.136350264121,1044.45723055106,661.114127453222,964.101356130338,898.328755555868,943.546761919333,1129.461934953,586.541084154543,1005.81442440991,746.974994061662,635.051133397727,855.396962375606,938.793661405335,1003.20440231712,919.731728790654,1022.6585667273,921.868494243393,910.548850178673,753.725538203464,926.108504105808,1077.08868181502,918.930278527429,1070.0275128854,718.668323915118,847.13707404748,1041.84198158094,1115.99882421988
825.461409737882,853.615986581841,1040.04532434524,660.705128671795,966.643397149154,900.436429130285,948.930737524114,1130.00557857138,589.566949865254,1010.92403881229,745.89149939291,635.010514641127,857.340235886735,938.233839908066,999.191940189833,916.092677589341,1024.18786102526,922.82076136178,918.785083598913,753.819333518815,924.016244892133,1077.78978765641,913.552446255752,1069.77738180436,718.894125966967,847.904728724839,1041.02581547725,1114.90745979437
824.904564480447,852.368855864187,1037.98022094693,660.054004166472,970.461496306491,901.849105207589,958.448129688514,1130.18523792145,592.592815575965,1017.22985717994,744.532530275108,634.924085182103,862.011569969799,938.433521460231,994.679946223724,913.790021222479,1025.4819715352,923.521540718782,927.181657836611,754.336568106883,924.032212138176,1077.07936450602,896.26745714244,1068.84249475304,720.82016999165,847.822595744595,1040.61242454165,1111.08012671054
826.467034043803,851.222477502439,1039.57499305858,659.650461942158,974.437793918341,902.635241950585,974.487386800883,1129.88341725459,595.618681286676,1022.75616146744,744.012418431695,634.902910708897,867.882167451141,939.281348113637,991.317267779412,913.593552784526,1025.60172565787,924.236040931606,934.866156040829,754.854753992366,925.464319661323,1075.21794206214,877.061354535285,1067.32210733004,722.295550688917,847.091022066789,1040.3120008369,1104.63399118789
829.514995296953,851.034343439049,1044.0641714902,659.041373837109,977.314536180038,902.957140216427,999.435122764772,1129.0744243173,598.644546997387,1025.68255502104,745.008292019513,635.093073665419,871.187332480997,940.661682193821,990.483204887115,914.481906861556,1023.68206085797,925.228903044869,940.700257935492,755.068865771082,927.197385475893,1072.52279533341,866.048765116869,1065.66336152013,722.357841532856,846.608370395995,1039.71184305424,1096.62772313983
832.782777044,852.250530487713,1049.6817085904,657.460625214674,977.850691357998,903.013145465157,1033.64565474922,1127.92241120154,601.670412708098,1025.84595926329,746.727647283794,635.640271215147,868.097895877293,942.32484418233,991.814374776438,915.153541054405,1020.2933812641,926.606948494336,943.418178272485,754.696893971336,928.123817492175,1069.60998006591,870.339395691153,1064.37260491994,721.976102159237,847.286571263614,1038.39924108843,1088.25421433785
835.046888619786,853.96829220028,1054.65515536189,654.852547738128,975.76745641284,903.001654154511,1071.71544335308,1126.6150450192,604.696278418809,1024.08608584608,748.069715466235,636.689482030435,857.846392099092,943.863718689988,994.254257624773,914.35761482288,1017.30630108867,928.121186490961,941.753462223061,753.765395167521,927.781918477999,1067.19353789001,884.496819773403,1063.95618512611,722.269399301335,849.378800453706,1036.10668774585,1080.70635655344
835.906601026791,855.008888252919,1057.31776050248,652.512418333752,972.254320835051,903.1181054217,1107.22829901321,1125.33999288218,607.722144129521,1021.25661278044,748.378827404428,638.316184368984,847.973347144747,944.862193808058,996.744561377813,912.018833894201,1016.63841021223,929.473904475642,935.167370677119,752.541899600218,926.839373775783,1065.98756773564,899.810750360111,1064.80530877427,723.45902860978,851.726810164996,1033.66530926384,1075.09717100869
835.693484820937,854.34886528863,1057.4516272101,651.770795880104,968.624410007437,903.552139116554,1133.77155655805,1124.27491977412,610.748009840232,1018.17991619086,748.392812176958,640.050861732046,847.414945199203,944.953607127123,998.377839369456,909.242698290429,1020.14612339451,930.375482731498,925.553983924205,751.321980456307,926.077727236747,1066.63580458309,907.88621619791,1066.58707728407,724.681802262821,852.990104822668,1032.40879815641,1071.81038951935
834.764387893638,852.796810900399,1055.88999424547,652.389616590533,966.162342727967,904.492720943389,1147.12561427055,1123.49681619139,613.773875550943,1015.19994097038,749.121260752475,641.170253933589,864.111153720859,944.322122695761,999.118642197247,907.186459504608,1027.76512319444,930.72570527476,915.315173416409,750.760055626001,926.23801599565,1068.76559394535,906.890585033897,1068.68779197266,725.068477462173,852.168139741741,1033.67344348641,1070.83926657789
833.421465256316,852.356140491145,1053.48967759899,653.002842910878,965.204134216839,906.096395504007,1149.00231003967,1123.02443526544,616.799741261654,1012.28711956975,751.205264511497,641.46021759143,893.92943859028,943.496191871595,999.244147528179,906.807497744924,1037.17243323408,930.615593604266,906.83956768403,751.805860822645,927.395159819664,1071.24010247862,901.191618770256,1070.49313726058,724.878835831851,850.56925580863,1038.63847678075,1072.1733550259
831.847777683326,855.038417490931,1051.098656733,652.655269342338,964.938642062073,908.095261927467,1142.10641366372,1122.87582099353,619.825606972365,1009.40197027461,754.15916197018,641.744778091659,924.708644757874,943.009526072207,999.031934410052,907.755422852525,1045.91575971686,930.14462882166,901.422949204456,755.311108067181,929.078759197314,1072.90386477794,895.399942190641,1071.4189572644,725.390519360372,850.462030541613,1046.47412743593,1075.7804075491
830.210716665179,861.245168006494,1049.21849870701,652.043319705717,964.48605628213,909.923171372638,1129.14269494105,1123.06899824763,622.851472683076,1006.50991035776,757.282777885848,642.880035070085,944.19374932153,943.271597419583,998.75358666818,909.153990347722,1051.57254955635,929.415100695269,898.468932338598,760.297121562408,930.802371148887,1072.61604622266,893.416839895151,1071.34116669397,727.821491709789,854.049489402208,1054.96183861094,1080.87203813349
828.670319774295,868.18687690136,1047.8990881465,652.232205127064,963.014176940612,911.007783134384,1112.70954037843,1123.61829007381,625.877338393787,1003.68161997265,760.027534292927,644.640669651049,946.235538931616,944.017058628225,998.64729226507,910.127816626127,1053.14776750129,928.551709853389,897.192762544456,764.247102114755,932.118786488616,1070.04369467061,895.327701212671,1070.49439481488,732.15570187181,861.080725299475,1061.8553641575,1085.72740957913
827.342846192291,872.698290172242,1047.15995334385,653.438316776314,960.532001639774,910.934819576166,1093.86519269764,1124.52992710737,628.903204104499,1001.08908102792,762.302940585108,646.108964844595,936.498884503824,944.752536042684,998.939679220444,910.228219359371,1051.67508000532,927.68988693627,896.825602094746,764.77063164698,932.81158096651,1066.06742193143,899.940363742102,1069.12276504327,737.521830973997,868.236994617718,1064.98564627929,1088.56813573335
826.328420829094,872.153423825775,1047.01997653626,654.792220142097,957.769015683416,909.895103857979,1072.50816969151,1125.80907042827,631.92906981521,998.908381828851,764.10467755456,646.627128311379,921.999856721206,944.984830087647,999.857364361903,909.930976583228,1048.34280622757,926.965123952492,896.790807640507,762.616474613837,932.748437391663,1061.66784180864,906.057514786936,1067.4700400416,742.995793897449,872.006157157941,1063.95273844578,1087.6172406745
825.717845154606,867.587880520007,1047.34332823757,655.487484105121,955.477990726066,908.224235554379,1048.50861433904,1127.46088111647,634.954935525921,997.312186275571,765.359512231143,646.340011437311,909.587063554195,944.467050214878,1001.51501858063,909.832788145589,1044.33854602746,926.474770560217,896.639219665346,761.255254331441,931.797535073684,1057.82554492278,912.205401764553,1065.75444476871,747.328477949349,870.014265204874,1060.1223562616,1082.14507903116
825.430143275212,861.559683121174,1047.63984468033,655.714171021041,954.348140717924,906.260074880943,1021.73763101446,1129.47168276322,637.980801236632,996.387631033901,765.768069910713,645.544081016503,902.020497206491,943.629399852788,1003.41145442041,910.492069044084,1040.60346859296,926.187269730981,895.924011460237,764.076126449821,929.998189397304,1055.34158840167,916.468378338241,1064.15220379695,749.096770590953,864.350402510615,1054.93671385642,1074.32490419005
825.233122426775,856.610522029258,1047.36996711143,656.111110856033,954.420224819371,904.445718453511,992.910467899377,1131.64339254723,641.006666947343,996.132388761568,764.984659902084,644.617633968372,897.835381179923,943.017413807801,1004.83482496441,911.821989885215,1037.47350015197,926.043859631688,894.372634657748,770.419607905038,927.831303252496,1054.4045868754,916.891173857724,1062.83563072258,747.235622801209,858.197416548728,1049.83494047746,1066.82878408083
824.890465724644,854.015605781852,1045.99413678184,657.157711043798,955.355919687462,903.371952472579,965.133392296694,1133.67355123607,644.032532658054,996.539919856512,762.892435428736,644.017162276812,895.372236516153,943.168041688597,1005.07309929425,913.199171071787,1035.1933321856,925.986903616421,892.280899189385,775.520869558524,925.848044558461,1055.07267468869,911.827525710683,1061.97703732926,743.517765331733,854.618245343469,1045.8627783669,1062.32878663315
824.298411418432,853.093942038249,1043.16250202085,658.949617488487,956.812135245762,903.640621303194,941.933077134063,1135.25851206322,647.058398368765,997.60109371664,760.262027344934,644.08702854575,893.180183731884,944.149866674609,1003.59982808922,913.983919150768,1034.00765617494,926.019497590708,890.060285479122,774.57772870144,924.591541911754,1057.40398618626,902.756866903362,1061.7151774968,741.061535838099,854.145607316033,1043.29088779922,1063.13333253167
823.614270782846,852.997060718925,1039.27772916794,661.502691077326,958.482626007194,905.745483025381,926.836189918757,1136.09555961887,650.084264079477,999.244530754618,758.079172699368,644.60835756255,891.220738902779,945.331178209875,1000.90928598876,913.801375685112,1034.07792678574,926.235169221372,888.129139454229,767.152737736093,924.327587887669,1061.34688736312,892.973736696703,1062.06947211618,742.447407349213,854.902385496537,1042.29931300863,1068.60742773127
823.025863792628,852.953253241882,1034.92904958618,664.397717473661,960.270795622362,909.216550483606,922.087885245335,1136.07129711819,653.110129790188,1001.33509009009,757.124272658141,645.193859380356,890.041185684331,946.022929334738,997.844818661632,913.581507135048,1035.21838481406,926.734807919202,887.075825058375,757.824838984264,924.980837792551,1066.09189690958,885.794975915378,1063.03282817896,746.004910532871,854.916127964853,1043.06808065567,1076.68961890844
822.645598426729,852.602652201566,1030.70569463868,666.837476667415,962.154096945569,913.077691712235,925.053842537576,1135.49079867561,656.135995500899,1003.73473732647,757.224252785841,645.627300173326,890.187963494002,945.58541404957,995.250076087864,914.655447394085,1037.15274942599,927.594188235878,887.665738112883,751.401259784543,926.454975626164,1070.50969286435,883.568506470686,1064.59815267672,748.070383262154,852.952779083561,1045.48536378757,1085.30907899756
822.229991644032,851.722921597653,1027.14131605514,668.230423559904,964.110068031831,916.348798889942,931.938578624517,1134.71515706915,659.16186121161,1006.30017473712,757.929489477673,645.941166163869,891.868796875381,944.195757048814,993.814699824567,918.339588252523,1039.60473955019,928.572231235148,890.67254343329,749.968105145456,928.620015308031,1073.46982391762,885.223356971153,1066.71500940153,745.671984279738,850.006449125624,1048.40615464773,1092.4610027849
821.430673539468,850.106850236487,1024.38281831253,669.116706884608,966.120134711893,918.40684027633,938.969215436147,1134.10546507683,662.187726922321,1008.76865077956,758.815534117024,646.170393802272,894.629218201935,942.702640534888,993.327844444133,924.527377143725,1042.26867084703,929.210959547847,896.58314014311,751.498213794474,931.022561258489,1073.94288679678,888.934846761345,1069.00358135157,740.715930661044,847.48987210784,1050.45692791293,1097.50049276678
