,bis_1,bis_2,bis_3,bis_4,bis_5,bis_6,bis_7,bis_8,bis_9,bis_10,bis_11,bis_12,bis_13,bis_14,bis_15,bis_16,bis_17,bis_18,bis_19,bis_20,bis_21,bis_22,bis_23,bis_24,bis_25,bis_26,bis_27,bis_28
1050,0.0022457772211570436,0.01947319578448715,-0.02471982363680891,0.057839738064878174,0.06513007142844056,0.011104077574448519,-0.08412522079809086,0.03747109147374326,0.20008455842268663,-0.06258414857242019,-0.10063384590621827,0.18397433144887324,0.13866605301502632,-0.09864459563335917,-0.028906996718218367,0.0685188611874576,0.07254550125226034,-0.0712214559299408,0.01560784719092322,0.325468865835927,-0.027818394853724907,-0.001706324793312371,0.09146632765036913,-0.010416339587821425,0.08901731614101675,-0.1420770584305647,0.039866671352653586,-0.0278210220644678
1051,-0.0010041983457822828,0.021516839983246237,-0.029232321546508153,0.06857043911701327,0.06412832141834768,0.014466863651360245,-0.07365940929915203,0.03521238948318832,0.17962220137670518,-0.05983868783377098,-0.09603104348835308,0.17707727354191924,0.14481921766594416,-0.09620288203377118,-0.02849611854616375,0.06865275136753361,0.0777619617036989,-0.07158361726848021,0.014025453812662141,0.6631649998065952,-0.025053838973062945,3.842127904736676e-06,0.09279914018734922,-0.019876852719483456,0.09007992993026798,-0.150829901951626,0.042874727142103795,-0.023108625339605515
1052,-0.0039291763560276765,0.023356119762150036,-0.03329356966524813,0.07822807006393487,0.06322674640927403,0.017493371120580796,-0.06424017895009713,0.03317955769169883,0.16120608003532175,-0.05736777316894314,-0.09188852131226516,0.17086992142566063,0.1503570658517896,-0.094005339794142,-0.028126328191325236,0.06877325252959277,0.08245677610997373,-0.07190956247317636,0.012601299772226987,0.905731604510194,-0.022565738680467122,0.001542992356990189,0.08964765967085082,-0.028391314537969333,0.09103628234063767,-0.15870746112058043,0.04558197735262722,-0.018328267284918875
1053,-0.006561656565258479,0.025011471563152796,-0.036948692972113395,0.0869199379161643,0.06241532890110776,0.020217227842879295,-0.05576287163594774,0.03135000907934834,0.14463157082807723,-0.05514394997055887,-0.08816025135380523,0.16528330452102788,0.15534112921904902,-0.09202755177848568,-0.02779351687197056,0.06888170357545596,0.08668210907562109,-0.07220291315738299,0.01104288321927543,0.9814245349454362,-0.020326448417130834,0.002928227563167809,0.08666405715636226,-0.03605433017461658,0.09189699951000209,-0.16579726437266004,0.04801850254208658,-0.014025945035556488
1054,-0.008930888753556963,0.026501288184065948,-0.0402383039482829,0.09474261898318073,0.061685053143748156,0.0226686988929586,-0.04813329505321327,0.029703415328233607,0.12971451254155636,-0.053142509091977694,-0.08480480839118135,0.16025534930685842,0.15982678624959015,-0.09024754256438504,-0.02749398668455063,0.066213379611553,0.0904849087447037,-0.07246692877318885,0.007918447565198316,0.8392487023534502,-0.01831108718012813,0.004174939248726959,0.08397881489333249,-0.042951044247589866,0.09267164496244812,-0.1721780872995118,0.050211375212625906,-0.010153855010990327
1055,-0.011063197723024889,0.02784212314287713,-0.043198953826834745,0.10178303194348558,0.06102780496213411,0.024875022838019317,-0.041266676128762905,0.02822148095222964,0.11628916008368746,-0.05134121230122283,-0.0817849097248305,0.15573018961409596,0.16386387757708404,-0.08864553427169375,-0.02722440951586344,0.06308019651301977,0.09390742844689834,-0.07270454282739353,0.005106455476538498,0.5331969962016636,-0.016497262066825655,0.0052969797657401434,0.08156209685659575,-0.049158086913275056,0.09336882586968409,-0.17792082793367767,0.05218496061610739,-0.006668973988773572
1056,-0.012982275795546021,0.02904887460581786,-0.04586353871754206,0.10811940360775996,0.06043628159868183,0.026860714388573962,-0.03508671909674692,0.026887740013836012,0.10420634287160609,-0.0497200451895155,-0.07906700092509414,0.10029359820465027,0.15414170209966196,-0.08542481138569277,-0.026981790064054906,0.06026033172433986,0.08931757110195306,-0.07291839547619833,0.00257566259673439,0.1564098720393638,-0.01486481946485339,0.006306816231042774,0.0793870506235327,-0.05474442531238178,0.09399628868621007,-0.18386185171739772,0.05396118747925682,-0.00353258106867331
1057,-0.01470944606082499,0.030134950922453857,-0.04826166511916799,0.11382213810559695,0.05990391057156482,0.028647836784073143,-0.02952475776793253,0.025687373169271804,0.09333180738073205,-0.04826099478895237,-0.07662088300534137,0.05029988644425859,0.13826096981049463,-0.08080732936069138,-0.026763432557426504,0.05772245341452865,0.08336500582738272,-0.07311086286012265,0.000297949004910401,-0.20806353177301257,-0.008619642141458467,0.007215669049814433,0.077429509013766,-0.05977212987158778,0.09456100522111408,-0.19143315483404516,0.055559791656075615,-0.000709827440477691
1058,-0.016263899299566117,0.03190819689696647,-0.05041997888064198,0.11895459915366019,0.05942477664715952,0.007801097664292428,-0.024518992571999576,0.024607043009164015,0.08354472543894535,-0.04694784942842229,-0.07441937687757452,0.005305545859916036,0.12396831075020953,-0.07665159553817946,-0.026566910801461643,0.05543836293569785,0.07800769708026907,-0.07328408350563395,-0.001751993227721504,-0.49514815555995106,-0.0017781142906923564,0.008033636586718875,0.07566772156499585,-0.06429706397486323,0.09506925010253572,-0.19824732763900796,0.05699853541523683,0.0018306508249740885
1059,-0.01766290721443313,0.03420665297205776,-0.05236246126596786,0.12357381409692705,0.058993556115204696,-0.022989394537800203,-0.020013803895659914,0.023634745865077664,0.07473635169133726,-0.045766018603924256,-0.07243802136257371,-0.035189360666002215,0.11110491759593086,-0.0729114350979294,-0.040690321618744044,0.05338268150475084,0.07318611920785682,-0.07343998208661472,-0.003596941237100402,-0.6517715211037961,0.004379260775007228,0.008769807369923636,0.07408211286109279,-0.06836950466780119,0.09552667049584278,-0.20438008316347447,0.05829340479847593,0.004117081263957889
1060,-0.018922014337814153,0.03627526343964064,-0.05411069541275121,0.1277311075458573,0.05710259461012545,-0.05070083751969352,-0.032892744290234345,0.02275967843538929,0.06680881531849062,-0.04289947051063568,-0.07065480139907297,-0.07163477653932865,0.09952786375706014,-0.06954529070169438,-0.054089640143498145,0.05153256821689782,0.06884669912268578,-0.07358029080948747,-0.005257394445541622,-0.6372194099050659,0.00992089833412632,0.00943236107481716,0.07265506502758003,-0.0720347012914553,0.0959383488498245,-0.20989956313552488,0.06792270123177124,0.006174868659112887
1061,-0.02005521074886631,0.038137012860474474,-0.05568410614485693,0.13147267164989448,0.05490435093868398,-0.07564113620340746,-0.05304386237985159,0.02197211774866975,0.05967403258292789,-0.0401234809942066,-0.06904990343192231,-0.10443565082528192,0.0891085153020586,-0.06651576074508286,-0.06614902681577817,0.04986746625783081,0.06494122104604215,-0.07370656866007222,-0.006751802333128963,-0.4999780943284984,0.014908372137334324,0.010628410787781475,0.07137072197741853,-0.07533337825275466,0.0878197381817947,-0.2148670951103397,0.08062086488780555,0.008026877314825048
1062,-0.0210750875188033,0.039812587339214986,-0.05710017580376131,0.13484007934352799,0.052925931634386664,-0.09808740501873009,-0.07117986866050639,0.021263313130632115,0.05325272812092138,-0.03762509042938706,-0.06760549526149737,-0.13395643768267043,0.07973110169255103,-0.06378918378414244,-0.07700247482081013,0.0483688744946698,0.06142629077706252,-0.06421134172866932,-0.00809676943196769,-0.3405162223314886,0.019397098560231574,0.014103096054759425,0.0702148132322732,-0.07830218751791343,0.07701232004974264,-0.21933787388767303,0.09204921217831118,0.009693685105012588
1063,-0.021992976611746595,0.04132060437008217,-0.058374638496766024,0.1339422687500482,0.051145354260519076,-0.11828904695254107,-0.08750227431309644,0.02062538897438901,0.047473554105116195,-0.035376538920999866,-0.06630552790810426,-0.16052514585433003,0.07129142944396975,-0.06133526451928613,-0.08677057802535006,0.047020141907825594,0.0582628535349709,-0.054280574139506585,-0.00930723982091275,-0.24591569471317873,0.023436952340828533,0.01723031279501969,0.06917449536165306,-0.08097411585656628,0.06728564373055636,-0.22336157478729293,0.10233472473975791,0.011193812116232
